Gtype 1
Gr1_inner 8
Gr1_outer 61
Gr2_inner 8
Gr2_outer 61
Gdx 2.07336
Gdy 2.07336
Gdz 20.05
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gcrystal_dx 1.95
Gcrystal_dy 1.95
Gcrystal_dz 20
Gcarbon_gap 0.025
Greflective_foil_thickness 0.0066
Gtedlar_thickness 0.00508
carbon_frame_style 1
carbon_frame_depth 2.0
carbon_face_lip 0.1
Gair_gap 0
Gmaterial 0.5
Gcolor_R 0
Gcolor_G 0
Gcolor_B 1
#Tower: type, idx_j, idx_k, idx_l, x[cm], y[cm], z[cm], dx[cm], dy[cm], dz[cm], rot_x, rot_y, rot_z
Tower 0 16 40 0 -27 21 -185 1.95 1.95 20 0 0 0
Tower 0 16 41 0 -27 23 -185 1.95 1.95 20 0 0 0
Tower 0 17 40 0 -25 21 -185 1.95 1.95 20 0 0 0
Tower 0 17 41 0 -25 23 -185 1.95 1.95 20 0 0 0
Tower 0 16 42 0 -27 25 -185 1.95 1.95 20 0 0 0
Tower 0 16 43 0 -27 27 -185 1.95 1.95 20 0 0 0
Tower 0 17 42 0 -25 25 -185 1.95 1.95 20 0 0 0
Tower 0 17 43 0 -25 27 -185 1.95 1.95 20 0 0 0
Tower 0 16 44 0 -27 29 -185 1.95 1.95 20 0 0 0
Tower 0 16 45 0 -27 31 -185 1.95 1.95 20 0 0 0
Tower 0 17 44 0 -25 29 -185 1.95 1.95 20 0 0 0
Tower 0 17 45 0 -25 31 -185 1.95 1.95 20 0 0 0
Tower 0 16 46 0 -27 33 -185 1.95 1.95 20 0 0 0
Tower 0 16 47 0 -27 35 -185 1.95 1.95 20 0 0 0
Tower 0 17 46 0 -25 33 -185 1.95 1.95 20 0 0 0
Tower 0 17 47 0 -25 35 -185 1.95 1.95 20 0 0 0
Tower 0 16 48 0 -27 37 -185 1.95 1.95 20 0 0 0
Tower 0 16 49 0 -27 39 -185 1.95 1.95 20 0 0 0
Tower 0 17 48 0 -25 37 -185 1.95 1.95 20 0 0 0
Tower 0 17 49 0 -25 39 -185 1.95 1.95 20 0 0 0
Tower 0 16 50 0 -27 41 -185 1.95 1.95 20 0 0 0
Tower 0 16 51 0 -27 43 -185 1.95 1.95 20 0 0 0
Tower 0 17 50 0 -25 41 -185 1.95 1.95 20 0 0 0
Tower 0 17 51 0 -25 43 -185 1.95 1.95 20 0 0 0
Tower 0 16 52 0 -27 45 -185 1.95 1.95 20 0 0 0
Tower 0 16 53 0 -27 47 -185 1.95 1.95 20 0 0 0
Tower 0 17 52 0 -25 45 -185 1.95 1.95 20 0 0 0
Tower 0 17 53 0 -25 47 -185 1.95 1.95 20 0 0 0
Tower 0 16 54 0 -27 49 -185 1.95 1.95 20 0 0 0
Tower 0 16 55 0 -27 51 -185 1.95 1.95 20 0 0 0
Tower 0 17 54 0 -25 49 -185 1.95 1.95 20 0 0 0
Tower 0 17 55 0 -25 51 -185 1.95 1.95 20 0 0 0
Tower 0 16 56 0 -27 53 -185 1.95 1.95 20 0 0 0
Tower 0 16 57 0 -27 55 -185 1.95 1.95 20 0 0 0
Tower 0 17 56 0 -25 53 -185 1.95 1.95 20 0 0 0
Tower 0 17 57 0 -25 55 -185 1.95 1.95 20 0 0 0
Tower 0 18 2 0 -23 -55 -185 1.95 1.95 20 0 0 0
Tower 0 18 3 0 -23 -53 -185 1.95 1.95 20 0 0 0
Tower 0 19 2 0 -21 -55 -185 1.95 1.95 20 0 0 0
Tower 0 19 3 0 -21 -53 -185 1.95 1.95 20 0 0 0
Tower 0 18 4 0 -23 -51 -185 1.95 1.95 20 0 0 0
Tower 0 18 5 0 -23 -49 -185 1.95 1.95 20 0 0 0
Tower 0 19 4 0 -21 -51 -185 1.95 1.95 20 0 0 0
Tower 0 19 5 0 -21 -49 -185 1.95 1.95 20 0 0 0
Tower 0 18 6 0 -23 -47 -185 1.95 1.95 20 0 0 0
Tower 0 18 7 0 -23 -45 -185 1.95 1.95 20 0 0 0
Tower 0 19 6 0 -21 -47 -185 1.95 1.95 20 0 0 0
Tower 0 19 7 0 -21 -45 -185 1.95 1.95 20 0 0 0
Tower 0 18 8 0 -23 -43 -185 1.95 1.95 20 0 0 0
Tower 0 18 9 0 -23 -41 -185 1.95 1.95 20 0 0 0
Tower 0 19 8 0 -21 -43 -185 1.95 1.95 20 0 0 0
Tower 0 19 9 0 -21 -41 -185 1.95 1.95 20 0 0 0
Tower 0 18 10 0 -23 -39 -185 1.95 1.95 20 0 0 0
Tower 0 18 11 0 -23 -37 -185 1.95 1.95 20 0 0 0
Tower 0 19 10 0 -21 -39 -185 1.95 1.95 20 0 0 0
Tower 0 19 11 0 -21 -37 -185 1.95 1.95 20 0 0 0
Tower 0 18 12 0 -23 -35 -185 1.95 1.95 20 0 0 0
Tower 0 18 13 0 -23 -33 -185 1.95 1.95 20 0 0 0
Tower 0 19 12 0 -21 -35 -185 1.95 1.95 20 0 0 0
Tower 0 19 13 0 -21 -33 -185 1.95 1.95 20 0 0 0
Tower 0 18 14 0 -23 -31 -185 1.95 1.95 20 0 0 0
Tower 0 18 15 0 -23 -29 -185 1.95 1.95 20 0 0 0
Tower 0 19 14 0 -21 -31 -185 1.95 1.95 20 0 0 0
Tower 0 19 15 0 -21 -29 -185 1.95 1.95 20 0 0 0
Tower 0 18 16 0 -23 -27 -185 1.95 1.95 20 0 0 0
Tower 0 18 17 0 -23 -25 -185 1.95 1.95 20 0 0 0
Tower 0 19 16 0 -21 -27 -185 1.95 1.95 20 0 0 0
Tower 0 19 17 0 -21 -25 -185 1.95 1.95 20 0 0 0
Tower 0 18 18 0 -23 -23 -185 1.95 1.95 20 0 0 0
Tower 0 18 19 0 -23 -21 -185 1.95 1.95 20 0 0 0
Tower 0 19 18 0 -21 -23 -185 1.95 1.95 20 0 0 0
Tower 0 19 19 0 -21 -21 -185 1.95 1.95 20 0 0 0
Tower 0 18 20 0 -23 -19 -185 1.95 1.95 20 0 0 0
Tower 0 18 21 0 -23 -17 -185 1.95 1.95 20 0 0 0
Tower 0 19 20 0 -21 -19 -185 1.95 1.95 20 0 0 0
Tower 0 19 21 0 -21 -17 -185 1.95 1.95 20 0 0 0
Tower 0 18 22 0 -23 -15 -185 1.95 1.95 20 0 0 0
Tower 0 18 23 0 -23 -13 -185 1.95 1.95 20 0 0 0
Tower 0 19 22 0 -21 -15 -185 1.95 1.95 20 0 0 0
Tower 0 19 23 0 -21 -13 -185 1.95 1.95 20 0 0 0
Tower 0 18 24 0 -23 -11 -185 1.95 1.95 20 0 0 0
Tower 0 18 25 0 -23 -9 -185 1.95 1.95 20 0 0 0
Tower 0 19 24 0 -21 -11 -185 1.95 1.95 20 0 0 0
Tower 0 19 25 0 -21 -9 -185 1.95 1.95 20 0 0 0
Tower 0 18 26 0 -23 -7 -185 1.95 1.95 20 0 0 0
Tower 0 18 27 0 -23 -5 -185 1.95 1.95 20 0 0 0
Tower 0 19 26 0 -21 -7 -185 1.95 1.95 20 0 0 0
Tower 0 19 27 0 -21 -5 -185 1.95 1.95 20 0 0 0
Tower 0 18 28 0 -23 -3 -185 1.95 1.95 20 0 0 0
Tower 0 18 29 0 -23 -1 -185 1.95 1.95 20 0 0 0
Tower 0 19 28 0 -21 -3 -185 1.95 1.95 20 0 0 0
Tower 0 19 29 0 -21 -1 -185 1.95 1.95 20 0 0 0
Tower 0 18 30 0 -23 1 -185 1.95 1.95 20 0 0 0
Tower 0 18 31 0 -23 3 -185 1.95 1.95 20 0 0 0
Tower 0 19 30 0 -21 1 -185 1.95 1.95 20 0 0 0
Tower 0 19 31 0 -21 3 -185 1.95 1.95 20 0 0 0
Tower 0 18 32 0 -23 5 -185 1.95 1.95 20 0 0 0
Tower 0 18 33 0 -23 7 -185 1.95 1.95 20 0 0 0
Tower 0 19 32 0 -21 5 -185 1.95 1.95 20 0 0 0
Tower 0 19 33 0 -21 7 -185 1.95 1.95 20 0 0 0
Tower 0 18 34 0 -23 9 -185 1.95 1.95 20 0 0 0
Tower 0 18 35 0 -23 11 -185 1.95 1.95 20 0 0 0
Tower 0 19 34 0 -21 9 -185 1.95 1.95 20 0 0 0
Tower 0 19 35 0 -21 11 -185 1.95 1.95 20 0 0 0
Tower 0 18 36 0 -23 13 -185 1.95 1.95 20 0 0 0
Tower 0 18 37 0 -23 15 -185 1.95 1.95 20 0 0 0
Tower 0 19 36 0 -21 13 -185 1.95 1.95 20 0 0 0
Tower 0 19 37 0 -21 15 -185 1.95 1.95 20 0 0 0
Tower 0 18 38 0 -23 17 -185 1.95 1.95 20 0 0 0
Tower 0 18 39 0 -23 19 -185 1.95 1.95 20 0 0 0
Tower 0 19 38 0 -21 17 -185 1.95 1.95 20 0 0 0
Tower 0 19 39 0 -21 19 -185 1.95 1.95 20 0 0 0
Tower 0 18 40 0 -23 21 -185 1.95 1.95 20 0 0 0
Tower 0 18 41 0 -23 23 -185 1.95 1.95 20 0 0 0
Tower 0 19 40 0 -21 21 -185 1.95 1.95 20 0 0 0
Tower 0 19 41 0 -21 23 -185 1.95 1.95 20 0 0 0
Tower 0 18 42 0 -23 25 -185 1.95 1.95 20 0 0 0
Tower 0 18 43 0 -23 27 -185 1.95 1.95 20 0 0 0
Tower 0 19 42 0 -21 25 -185 1.95 1.95 20 0 0 0
Tower 0 19 43 0 -21 27 -185 1.95 1.95 20 0 0 0
Tower 0 18 44 0 -23 29 -185 1.95 1.95 20 0 0 0
Tower 0 18 45 0 -23 31 -185 1.95 1.95 20 0 0 0
Tower 0 19 44 0 -21 29 -185 1.95 1.95 20 0 0 0
Tower 0 19 45 0 -21 31 -185 1.95 1.95 20 0 0 0
Tower 0 18 46 0 -23 33 -185 1.95 1.95 20 0 0 0
Tower 0 18 47 0 -23 35 -185 1.95 1.95 20 0 0 0
Tower 0 19 46 0 -21 33 -185 1.95 1.95 20 0 0 0
Tower 0 19 47 0 -21 35 -185 1.95 1.95 20 0 0 0
Tower 0 18 48 0 -23 37 -185 1.95 1.95 20 0 0 0
Tower 0 18 49 0 -23 39 -185 1.95 1.95 20 0 0 0
Tower 0 19 48 0 -21 37 -185 1.95 1.95 20 0 0 0
Tower 0 19 49 0 -21 39 -185 1.95 1.95 20 0 0 0
Tower 0 18 50 0 -23 41 -185 1.95 1.95 20 0 0 0
Tower 0 18 51 0 -23 43 -185 1.95 1.95 20 0 0 0
Tower 0 19 50 0 -21 41 -185 1.95 1.95 20 0 0 0
Tower 0 19 51 0 -21 43 -185 1.95 1.95 20 0 0 0
Tower 0 18 52 0 -23 45 -185 1.95 1.95 20 0 0 0
Tower 0 18 53 0 -23 47 -185 1.95 1.95 20 0 0 0
Tower 0 19 52 0 -21 45 -185 1.95 1.95 20 0 0 0
Tower 0 19 53 0 -21 47 -185 1.95 1.95 20 0 0 0
Tower 0 18 54 0 -23 49 -185 1.95 1.95 20 0 0 0
Tower 0 18 55 0 -23 51 -185 1.95 1.95 20 0 0 0
Tower 0 19 54 0 -21 49 -185 1.95 1.95 20 0 0 0
Tower 0 19 55 0 -21 51 -185 1.95 1.95 20 0 0 0
Tower 0 18 56 0 -23 53 -185 1.95 1.95 20 0 0 0
Tower 0 18 57 0 -23 55 -185 1.95 1.95 20 0 0 0
Tower 0 19 56 0 -21 53 -185 1.95 1.95 20 0 0 0
Tower 0 19 57 0 -21 55 -185 1.95 1.95 20 0 0 0
Tower 0 20 0 0 -19 -59 -185 1.95 1.95 20 0 0 0
Tower 0 20 1 0 -19 -57 -185 1.95 1.95 20 0 0 0
Tower 0 21 0 0 -17 -59 -185 1.95 1.95 20 0 0 0
Tower 0 21 1 0 -17 -57 -185 1.95 1.95 20 0 0 0
Tower 0 20 2 0 -19 -55 -185 1.95 1.95 20 0 0 0
Tower 0 20 3 0 -19 -53 -185 1.95 1.95 20 0 0 0
Tower 0 21 2 0 -17 -55 -185 1.95 1.95 20 0 0 0
Tower 0 21 3 0 -17 -53 -185 1.95 1.95 20 0 0 0
Tower 0 20 4 0 -19 -51 -185 1.95 1.95 20 0 0 0
Tower 0 20 5 0 -19 -49 -185 1.95 1.95 20 0 0 0
Tower 0 21 4 0 -17 -51 -185 1.95 1.95 20 0 0 0
Tower 0 21 5 0 -17 -49 -185 1.95 1.95 20 0 0 0
Tower 0 20 6 0 -19 -47 -185 1.95 1.95 20 0 0 0
Tower 0 20 7 0 -19 -45 -185 1.95 1.95 20 0 0 0
Tower 0 21 6 0 -17 -47 -185 1.95 1.95 20 0 0 0
Tower 0 21 7 0 -17 -45 -185 1.95 1.95 20 0 0 0
Tower 0 20 8 0 -19 -43 -185 1.95 1.95 20 0 0 0
Tower 0 20 9 0 -19 -41 -185 1.95 1.95 20 0 0 0
Tower 0 21 8 0 -17 -43 -185 1.95 1.95 20 0 0 0
Tower 0 21 9 0 -17 -41 -185 1.95 1.95 20 0 0 0
Tower 0 20 10 0 -19 -39 -185 1.95 1.95 20 0 0 0
Tower 0 20 11 0 -19 -37 -185 1.95 1.95 20 0 0 0
Tower 0 21 10 0 -17 -39 -185 1.95 1.95 20 0 0 0
Tower 0 21 11 0 -17 -37 -185 1.95 1.95 20 0 0 0
Tower 0 20 12 0 -19 -35 -185 1.95 1.95 20 0 0 0
Tower 0 20 13 0 -19 -33 -185 1.95 1.95 20 0 0 0
Tower 0 21 12 0 -17 -35 -185 1.95 1.95 20 0 0 0
Tower 0 21 13 0 -17 -33 -185 1.95 1.95 20 0 0 0
Tower 0 20 14 0 -19 -31 -185 1.95 1.95 20 0 0 0
Tower 0 20 15 0 -19 -29 -185 1.95 1.95 20 0 0 0
Tower 0 21 14 0 -17 -31 -185 1.95 1.95 20 0 0 0
Tower 0 21 15 0 -17 -29 -185 1.95 1.95 20 0 0 0
Tower 0 20 16 0 -19 -27 -185 1.95 1.95 20 0 0 0
Tower 0 20 17 0 -19 -25 -185 1.95 1.95 20 0 0 0
Tower 0 21 16 0 -17 -27 -185 1.95 1.95 20 0 0 0
Tower 0 21 17 0 -17 -25 -185 1.95 1.95 20 0 0 0
Tower 0 20 18 0 -19 -23 -185 1.95 1.95 20 0 0 0
Tower 0 20 19 0 -19 -21 -185 1.95 1.95 20 0 0 0
Tower 0 21 18 0 -17 -23 -185 1.95 1.95 20 0 0 0
Tower 0 21 19 0 -17 -21 -185 1.95 1.95 20 0 0 0
Tower 0 20 20 0 -19 -19 -185 1.95 1.95 20 0 0 0
Tower 0 20 21 0 -19 -17 -185 1.95 1.95 20 0 0 0
Tower 0 21 20 0 -17 -19 -185 1.95 1.95 20 0 0 0
Tower 0 21 21 0 -17 -17 -185 1.95 1.95 20 0 0 0
Tower 0 20 22 0 -19 -15 -185 1.95 1.95 20 0 0 0
Tower 0 20 23 0 -19 -13 -185 1.95 1.95 20 0 0 0
Tower 0 21 22 0 -17 -15 -185 1.95 1.95 20 0 0 0
Tower 0 21 23 0 -17 -13 -185 1.95 1.95 20 0 0 0
Tower 0 20 24 0 -19 -11 -185 1.95 1.95 20 0 0 0
Tower 0 20 25 0 -19 -9 -185 1.95 1.95 20 0 0 0
Tower 0 21 24 0 -17 -11 -185 1.95 1.95 20 0 0 0
Tower 0 21 25 0 -17 -9 -185 1.95 1.95 20 0 0 0
Tower 0 20 26 0 -19 -7 -185 1.95 1.95 20 0 0 0
Tower 0 20 27 0 -19 -5 -185 1.95 1.95 20 0 0 0
Tower 0 21 26 0 -17 -7 -185 1.95 1.95 20 0 0 0
Tower 0 21 27 0 -17 -5 -185 1.95 1.95 20 0 0 0
Tower 0 20 28 0 -19 -3 -185 1.95 1.95 20 0 0 0
Tower 0 20 29 0 -19 -1 -185 1.95 1.95 20 0 0 0
Tower 0 21 28 0 -17 -3 -185 1.95 1.95 20 0 0 0
Tower 0 21 29 0 -17 -1 -185 1.95 1.95 20 0 0 0
Tower 0 20 30 0 -19 1 -185 1.95 1.95 20 0 0 0
Tower 0 20 31 0 -19 3 -185 1.95 1.95 20 0 0 0
Tower 0 21 30 0 -17 1 -185 1.95 1.95 20 0 0 0
Tower 0 21 31 0 -17 3 -185 1.95 1.95 20 0 0 0
Tower 0 20 32 0 -19 5 -185 1.95 1.95 20 0 0 0
Tower 0 20 33 0 -19 7 -185 1.95 1.95 20 0 0 0
Tower 0 21 32 0 -17 5 -185 1.95 1.95 20 0 0 0
Tower 0 21 33 0 -17 7 -185 1.95 1.95 20 0 0 0
Tower 0 20 34 0 -19 9 -185 1.95 1.95 20 0 0 0
Tower 0 20 35 0 -19 11 -185 1.95 1.95 20 0 0 0
Tower 0 21 34 0 -17 9 -185 1.95 1.95 20 0 0 0
Tower 0 21 35 0 -17 11 -185 1.95 1.95 20 0 0 0
Tower 0 20 36 0 -19 13 -185 1.95 1.95 20 0 0 0
Tower 0 20 37 0 -19 15 -185 1.95 1.95 20 0 0 0
Tower 0 21 36 0 -17 13 -185 1.95 1.95 20 0 0 0
Tower 0 21 37 0 -17 15 -185 1.95 1.95 20 0 0 0
Tower 0 20 38 0 -19 17 -185 1.95 1.95 20 0 0 0
Tower 0 20 39 0 -19 19 -185 1.95 1.95 20 0 0 0
Tower 0 21 38 0 -17 17 -185 1.95 1.95 20 0 0 0
Tower 0 21 39 0 -17 19 -185 1.95 1.95 20 0 0 0
Tower 0 20 40 0 -19 21 -185 1.95 1.95 20 0 0 0
Tower 0 20 41 0 -19 23 -185 1.95 1.95 20 0 0 0
Tower 0 21 40 0 -17 21 -185 1.95 1.95 20 0 0 0
Tower 0 21 41 0 -17 23 -185 1.95 1.95 20 0 0 0
Tower 0 20 42 0 -19 25 -185 1.95 1.95 20 0 0 0
Tower 0 20 43 0 -19 27 -185 1.95 1.95 20 0 0 0
Tower 0 21 42 0 -17 25 -185 1.95 1.95 20 0 0 0
Tower 0 21 43 0 -17 27 -185 1.95 1.95 20 0 0 0
Tower 0 20 44 0 -19 29 -185 1.95 1.95 20 0 0 0
Tower 0 20 45 0 -19 31 -185 1.95 1.95 20 0 0 0
Tower 0 21 44 0 -17 29 -185 1.95 1.95 20 0 0 0
Tower 0 21 45 0 -17 31 -185 1.95 1.95 20 0 0 0
Tower 0 20 46 0 -19 33 -185 1.95 1.95 20 0 0 0
Tower 0 20 47 0 -19 35 -185 1.95 1.95 20 0 0 0
Tower 0 21 46 0 -17 33 -185 1.95 1.95 20 0 0 0
Tower 0 21 47 0 -17 35 -185 1.95 1.95 20 0 0 0
Tower 0 20 48 0 -19 37 -185 1.95 1.95 20 0 0 0
Tower 0 20 49 0 -19 39 -185 1.95 1.95 20 0 0 0
Tower 0 21 48 0 -17 37 -185 1.95 1.95 20 0 0 0
Tower 0 21 49 0 -17 39 -185 1.95 1.95 20 0 0 0
Tower 0 20 50 0 -19 41 -185 1.95 1.95 20 0 0 0
Tower 0 20 51 0 -19 43 -185 1.95 1.95 20 0 0 0
Tower 0 21 50 0 -17 41 -185 1.95 1.95 20 0 0 0
Tower 0 21 51 0 -17 43 -185 1.95 1.95 20 0 0 0
Tower 0 20 52 0 -19 45 -185 1.95 1.95 20 0 0 0
Tower 0 20 53 0 -19 47 -185 1.95 1.95 20 0 0 0
Tower 0 21 52 0 -17 45 -185 1.95 1.95 20 0 0 0
Tower 0 21 53 0 -17 47 -185 1.95 1.95 20 0 0 0
Tower 0 20 54 0 -19 49 -185 1.95 1.95 20 0 0 0
Tower 0 20 55 0 -19 51 -185 1.95 1.95 20 0 0 0
Tower 0 21 54 0 -17 49 -185 1.95 1.95 20 0 0 0
Tower 0 21 55 0 -17 51 -185 1.95 1.95 20 0 0 0
Tower 0 20 56 0 -19 53 -185 1.95 1.95 20 0 0 0
Tower 0 20 57 0 -19 55 -185 1.95 1.95 20 0 0 0
Tower 0 21 56 0 -17 53 -185 1.95 1.95 20 0 0 0
Tower 0 21 57 0 -17 55 -185 1.95 1.95 20 0 0 0
Tower 0 20 58 0 -19 57 -185 1.95 1.95 20 0 0 0
Tower 0 20 59 0 -19 59 -185 1.95 1.95 20 0 0 0
Tower 0 21 58 0 -17 57 -185 1.95 1.95 20 0 0 0
Tower 0 21 59 0 -17 59 -185 1.95 1.95 20 0 0 0
Tower 0 22 0 0 -15 -59 -185 1.95 1.95 20 0 0 0
Tower 0 22 1 0 -15 -57 -185 1.95 1.95 20 0 0 0
Tower 0 23 0 0 -13 -59 -185 1.95 1.95 20 0 0 0
Tower 0 23 1 0 -13 -57 -185 1.95 1.95 20 0 0 0
Tower 0 22 2 0 -15 -55 -185 1.95 1.95 20 0 0 0
Tower 0 22 3 0 -15 -53 -185 1.95 1.95 20 0 0 0
Tower 0 23 2 0 -13 -55 -185 1.95 1.95 20 0 0 0
Tower 0 23 3 0 -13 -53 -185 1.95 1.95 20 0 0 0
Tower 0 22 4 0 -15 -51 -185 1.95 1.95 20 0 0 0
Tower 0 22 5 0 -15 -49 -185 1.95 1.95 20 0 0 0
Tower 0 23 4 0 -13 -51 -185 1.95 1.95 20 0 0 0
Tower 0 23 5 0 -13 -49 -185 1.95 1.95 20 0 0 0
Tower 0 22 6 0 -15 -47 -185 1.95 1.95 20 0 0 0
Tower 0 22 7 0 -15 -45 -185 1.95 1.95 20 0 0 0
Tower 0 23 6 0 -13 -47 -185 1.95 1.95 20 0 0 0
Tower 0 23 7 0 -13 -45 -185 1.95 1.95 20 0 0 0
Tower 0 22 8 0 -15 -43 -185 1.95 1.95 20 0 0 0
Tower 0 22 9 0 -15 -41 -185 1.95 1.95 20 0 0 0
Tower 0 23 8 0 -13 -43 -185 1.95 1.95 20 0 0 0
Tower 0 23 9 0 -13 -41 -185 1.95 1.95 20 0 0 0
Tower 0 22 10 0 -15 -39 -185 1.95 1.95 20 0 0 0
Tower 0 22 11 0 -15 -37 -185 1.95 1.95 20 0 0 0
Tower 0 23 10 0 -13 -39 -185 1.95 1.95 20 0 0 0
Tower 0 23 11 0 -13 -37 -185 1.95 1.95 20 0 0 0
Tower 0 22 12 0 -15 -35 -185 1.95 1.95 20 0 0 0
Tower 0 22 13 0 -15 -33 -185 1.95 1.95 20 0 0 0
Tower 0 23 12 0 -13 -35 -185 1.95 1.95 20 0 0 0
Tower 0 23 13 0 -13 -33 -185 1.95 1.95 20 0 0 0
Tower 0 22 14 0 -15 -31 -185 1.95 1.95 20 0 0 0
Tower 0 22 15 0 -15 -29 -185 1.95 1.95 20 0 0 0
Tower 0 23 14 0 -13 -31 -185 1.95 1.95 20 0 0 0
Tower 0 23 15 0 -13 -29 -185 1.95 1.95 20 0 0 0
Tower 0 22 16 0 -15 -27 -185 1.95 1.95 20 0 0 0
Tower 0 22 17 0 -15 -25 -185 1.95 1.95 20 0 0 0
Tower 0 23 16 0 -13 -27 -185 1.95 1.95 20 0 0 0
Tower 0 23 17 0 -13 -25 -185 1.95 1.95 20 0 0 0
Tower 0 22 18 0 -15 -23 -185 1.95 1.95 20 0 0 0
Tower 0 22 19 0 -15 -21 -185 1.95 1.95 20 0 0 0
Tower 0 23 18 0 -13 -23 -185 1.95 1.95 20 0 0 0
Tower 0 23 19 0 -13 -21 -185 1.95 1.95 20 0 0 0
Tower 0 22 20 0 -15 -19 -185 1.95 1.95 20 0 0 0
Tower 0 22 21 0 -15 -17 -185 1.95 1.95 20 0 0 0
Tower 0 23 20 0 -13 -19 -185 1.95 1.95 20 0 0 0
Tower 0 23 21 0 -13 -17 -185 1.95 1.95 20 0 0 0
Tower 0 22 22 0 -15 -15 -185 1.95 1.95 20 0 0 0
Tower 0 22 23 0 -15 -13 -185 1.95 1.95 20 0 0 0
Tower 0 23 22 0 -13 -15 -185 1.95 1.95 20 0 0 0
Tower 0 23 23 0 -13 -13 -185 1.95 1.95 20 0 0 0
Tower 0 22 24 0 -15 -11 -185 1.95 1.95 20 0 0 0
Tower 0 22 25 0 -15 -9 -185 1.95 1.95 20 0 0 0
Tower 0 23 24 0 -13 -11 -185 1.95 1.95 20 0 0 0
Tower 0 23 25 0 -13 -9 -185 1.95 1.95 20 0 0 0
Tower 0 22 26 0 -15 -7 -185 1.95 1.95 20 0 0 0
Tower 0 22 27 0 -15 -5 -185 1.95 1.95 20 0 0 0
Tower 0 23 26 0 -13 -7 -185 1.95 1.95 20 0 0 0
Tower 0 23 27 0 -13 -5 -185 1.95 1.95 20 0 0 0
Tower 0 22 28 0 -15 -3 -185 1.95 1.95 20 0 0 0
Tower 0 22 29 0 -15 -1 -185 1.95 1.95 20 0 0 0
Tower 0 23 28 0 -13 -3 -185 1.95 1.95 20 0 0 0
Tower 0 23 29 0 -13 -1 -185 1.95 1.95 20 0 0 0
Tower 0 22 30 0 -15 1 -185 1.95 1.95 20 0 0 0
Tower 0 22 31 0 -15 3 -185 1.95 1.95 20 0 0 0
Tower 0 23 30 0 -13 1 -185 1.95 1.95 20 0 0 0
Tower 0 23 31 0 -13 3 -185 1.95 1.95 20 0 0 0
Tower 0 22 32 0 -15 5 -185 1.95 1.95 20 0 0 0
Tower 0 22 33 0 -15 7 -185 1.95 1.95 20 0 0 0
Tower 0 23 32 0 -13 5 -185 1.95 1.95 20 0 0 0
Tower 0 23 33 0 -13 7 -185 1.95 1.95 20 0 0 0
Tower 0 22 34 0 -15 9 -185 1.95 1.95 20 0 0 0
Tower 0 22 35 0 -15 11 -185 1.95 1.95 20 0 0 0
Tower 0 23 34 0 -13 9 -185 1.95 1.95 20 0 0 0
Tower 0 23 35 0 -13 11 -185 1.95 1.95 20 0 0 0
Tower 0 22 36 0 -15 13 -185 1.95 1.95 20 0 0 0
Tower 0 22 37 0 -15 15 -185 1.95 1.95 20 0 0 0
Tower 0 23 36 0 -13 13 -185 1.95 1.95 20 0 0 0
Tower 0 23 37 0 -13 15 -185 1.95 1.95 20 0 0 0
Tower 0 22 38 0 -15 17 -185 1.95 1.95 20 0 0 0
Tower 0 22 39 0 -15 19 -185 1.95 1.95 20 0 0 0
Tower 0 23 38 0 -13 17 -185 1.95 1.95 20 0 0 0
Tower 0 23 39 0 -13 19 -185 1.95 1.95 20 0 0 0
Tower 0 22 40 0 -15 21 -185 1.95 1.95 20 0 0 0
Tower 0 22 41 0 -15 23 -185 1.95 1.95 20 0 0 0
Tower 0 23 40 0 -13 21 -185 1.95 1.95 20 0 0 0
Tower 0 23 41 0 -13 23 -185 1.95 1.95 20 0 0 0
Tower 0 22 42 0 -15 25 -185 1.95 1.95 20 0 0 0
Tower 0 22 43 0 -15 27 -185 1.95 1.95 20 0 0 0
Tower 0 23 42 0 -13 25 -185 1.95 1.95 20 0 0 0
Tower 0 23 43 0 -13 27 -185 1.95 1.95 20 0 0 0
Tower 0 22 44 0 -15 29 -185 1.95 1.95 20 0 0 0
Tower 0 22 45 0 -15 31 -185 1.95 1.95 20 0 0 0
Tower 0 23 44 0 -13 29 -185 1.95 1.95 20 0 0 0
Tower 0 23 45 0 -13 31 -185 1.95 1.95 20 0 0 0
Tower 0 22 46 0 -15 33 -185 1.95 1.95 20 0 0 0
Tower 0 22 47 0 -15 35 -185 1.95 1.95 20 0 0 0
Tower 0 23 46 0 -13 33 -185 1.95 1.95 20 0 0 0
Tower 0 23 47 0 -13 35 -185 1.95 1.95 20 0 0 0
Tower 0 22 48 0 -15 37 -185 1.95 1.95 20 0 0 0
Tower 0 22 49 0 -15 39 -185 1.95 1.95 20 0 0 0
Tower 0 23 48 0 -13 37 -185 1.95 1.95 20 0 0 0
Tower 0 23 49 0 -13 39 -185 1.95 1.95 20 0 0 0
Tower 0 22 50 0 -15 41 -185 1.95 1.95 20 0 0 0
Tower 0 22 51 0 -15 43 -185 1.95 1.95 20 0 0 0
Tower 0 23 50 0 -13 41 -185 1.95 1.95 20 0 0 0
Tower 0 23 51 0 -13 43 -185 1.95 1.95 20 0 0 0
Tower 0 22 52 0 -15 45 -185 1.95 1.95 20 0 0 0
