#Global detector geometry and transforamtion; lengths given in cm
Gtype 1
Gr1_inner 50
Gr1_outer 262
Gr2_inner 50
Gr2_outer 262
Gdz 100
Gx0 0
Gy0 0
Gz0 400
Grot_x 0
Grot_y 0
Grot_z 0
Gtower_dx 5.535
Gtower_dy 5.535
Gtower_dz 100
# Layer settings for tower and longitudinal segmentation
nlayerspertowerseg 10
thickness_absorber 1.6
thickness_scintillator 0.4
#Tower type,idx_j,idx_k,idx_l,x[cm],y[cm],z[cm],dx[cm],dy[cm],dz[cm],rot_x,rot_y,rot_z
Tower 0	6	33	0	-232.47	-83.025	0	5.535	5.535	100	0	0	0
Tower 0	6	34	0	-232.47	-77.49	0	5.535	5.535	100	0	0	0
Tower 0	6	35	0	-232.47	-71.955	0	5.535	5.535	100	0	0	0
Tower 0	6	36	0	-232.47	-66.42	0	5.535	5.535	100	0	0	0
Tower 0	6	37	0	-232.47	-60.885	0	5.535	5.535	100	0	0	0
Tower 0	6	38	0	-232.47	-55.35	0	5.535	5.535	100	0	0	0
Tower 0	6	39	0	-232.47	-49.815	0	5.535	5.535	100	0	0	0
Tower 0	6	40	0	-232.47	-44.28	0	5.535	5.535	100	0	0	0
Tower 0	6	41	0	-232.47	-38.745	0	5.535	5.535	100	0	0	0
Tower 0	6	42	0	-232.47	-33.21	0	5.535	5.535	100	0	0	0
Tower 0	6	43	0	-232.47	-27.675	0	5.535	5.535	100	0	0	0
Tower 0	6	44	0	-232.47	-22.14	0	5.535	5.535	100	0	0	0
Tower 0	6	45	0	-232.47	-16.605	0	5.535	5.535	100	0	0	0
Tower 0	6	46	0	-232.47	-11.07	0	5.535	5.535	100	0	0	0
Tower 0	6	47	0	-232.47	-5.535	0	5.535	5.535	100	0	0	0
Tower 0	6	48	0	-232.47	0	0	5.535	5.535	100	0	0	0
Tower 0	6	49	0	-232.47	5.535	0	5.535	5.535	100	0	0	0
Tower 0	6	50	0	-232.47	11.07	0	5.535	5.535	100	0	0	0
Tower 0	6	51	0	-232.47	16.605	0	5.535	5.535	100	0	0	0
Tower 0	6	52	0	-232.47	22.14	0	5.535	5.535	100	0	0	0
Tower 0	6	53	0	-232.47	27.675	0	5.535	5.535	100	0	0	0
Tower 0	6	54	0	-232.47	33.21	0	5.535	5.535	100	0	0	0
Tower 0	6	55	0	-232.47	38.745	0	5.535	5.535	100	0	0	0
Tower 0	6	56	0	-232.47	44.28	0	5.535	5.535	100	0	0	0
Tower 0	6	57	0	-232.47	49.815	0	5.535	5.535	100	0	0	0
Tower 0	6	58	0	-232.47	55.35	0	5.535	5.535	100	0	0	0
Tower 0	6	59	0	-232.47	60.885	0	5.535	5.535	100	0	0	0
Tower 0	6	60	0	-232.47	66.42	0	5.535	5.535	100	0	0	0
Tower 0	6	61	0	-232.47	71.955	0	5.535	5.535	100	0	0	0
Tower 0	6	62	0	-232.47	77.49	0	5.535	5.535	100	0	0	0
Tower 0	6	63	0	-232.47	83.025	0	5.535	5.535	100	0	0	0
Tower 0	6	64	0	-232.47	88.56	0	5.535	5.535	100	0	0	0
Tower 0	6	65	0	-232.47	94.095	0	5.535	5.535	100	0	0	0
Tower 0	6	66	0	-232.47	99.63	0	5.535	5.535	100	0	0	0
Tower 0	6	67	0	-232.47	105.165	0	5.535	5.535	100	0	0	0
Tower 0	6	68	0	-232.47	110.7	0	5.535	5.535	100	0	0	0
Tower 0	7	26	0	-226.935	-121.77	0	5.535	5.535	100	0	0	0
Tower 0	7	27	0	-226.935	-116.235	0	5.535	5.535	100	0	0	0
Tower 0	7	28	0	-226.935	-110.7	0	5.535	5.535	100	0	0	0
Tower 0	7	29	0	-226.935	-105.165	0	5.535	5.535	100	0	0	0
Tower 0	7	30	0	-226.935	-99.63	0	5.535	5.535	100	0	0	0
Tower 0	7	31	0	-226.935	-94.095	0	5.535	5.535	100	0	0	0
Tower 0	7	32	0	-226.935	-88.56	0	5.535	5.535	100	0	0	0
Tower 0	7	33	0	-226.935	-83.025	0	5.535	5.535	100	0	0	0
Tower 0	7	34	0	-226.935	-77.49	0	5.535	5.535	100	0	0	0
Tower 0	7	35	0	-226.935	-71.955	0	5.535	5.535	100	0	0	0
Tower 0	7	36	0	-226.935	-66.42	0	5.535	5.535	100	0	0	0
Tower 0	7	37	0	-226.935	-60.885	0	5.535	5.535	100	0	0	0
